paper_i,paper_j 
0105039,9803131
0105039,9711200
0105039,9803137
0105039,9607201
0105039,9512059
0105039,9801205
0105039,9805129
0105039,9705053
0105039,9903070
0105035,9904041
0105035,9905111
0105035,9808185
0105035,9703217
0105035,9908105
0105035,0007011
0105035,9609217
0105035,9910053
0105035,9910052
0105035,9711200
0105035,9903140
0105035,9804180
0105035,9512059
0105035,9802067
0105035,0102080
0105035,9806149
0105035,9911136
0105035,9804027
0201158,9608019
0201158,0107166
0201158,9603033
0201158,9911067
0201158,0007146
0201158,0107143
0201159,9911116
0201159,0010190
0201159,0101162
0201159,0102085
0201159,0105024
0201159,9904207
0201159,0112169
0201159,0103103
0201159,0201136
0201159,0112214
0201159,0008053
0201159,0008252
0201159,0008033
0201159,0009105
0201159,0111129
0201159,0005036
0201159,9912249
0201159,0103085
0201159,0101014
0201159,0201015
0201159,0112231
0201159,0002237
0201159,0201095
0201159,0111069
9603051,9510222
0004101,0001113
0004101,9301052
0004101,9808016
0004101,0002091
9905209,9905111
9905209,9905173
9905209,9804123
9905209,9806087
9905209,9807164
9905209,9810243
9905209,9804009
9905209,9711200
9905209,9901128
9905209,9802150
9905209,9807033
9905200,9905111
9905200,9806103
9905200,9901101
9905200,9902125
9905200,9802150
9905200,9903090
9905200,9603133
9905200,9811208
9905200,9811035
9905200,9909047
9905200,9812089
9905200,9903026
9905200,9905081
9905200,9904017
9905200,9612164
9905200,9903091
9905200,9903029
9905200,9809022
9905200,9905180
9905200,9903109
9905200,9811156
9905200,9805129
0104105,9912022
0104105,9606033
0104105,9602043
0104105,9907026
0104105,9807056
0104105,0010282
0104105,9803163
0104105,0011130
0104105,9604090
0104105,9705040
0104105,9911011
0104105,9803216
0104106,0003137
0104106,0103199
0104106,0102022
0104106,0005129
0104106,0002186
0104106,0003176
0104106,0008132
0104106,0003160
0104106,0012024
0104106,9903107
0104106,0102101
0104106,0008057
0104106,9403067
0104106,9908142
0104106,9912167
0104106,0101109
0207245,0110031
0207245,0110234
0207245,0106247
0207245,0204144
0207245,0107134
0207245,0206228
0207245,0103171
0207245,0202187
0207245,9805171
0207245,0202183
0207245,0112223
0207245,9711200
0207245,0201187
0207245,0106191
0207245,9204099
0207245,0110108
0207245,0112218
0207245,9802150
0207245,9808069
0207245,0007146
0207245,0002230
0207245,0203211
0207245,0109213
0207245,0202127
0207245,0112079
0207245,0106151
0207245,0106112
0207245,0106113
0207245,0207105
0207245,9808017
0207245,0007018
0207245,9806087
0207245,0205316
0207245,0102077
0207245,9806146
0207245,9807127
0207245,0202094
0207245,0106209
0207245,9902052
0207245,0111217
0207243,9910188
0207243,0109067
0207243,9609141
0207243,0207212
9805129,9703031
9805129,9703040
9805129,9803138
9805129,9803111
9805129,9803263
9805129,9803135
9805129,9802042
9805129,9803131
9805129,9711200
9805129,9611230
9805129,9803171
9805129,9303046
9805129,9805112
9805129,9802150
9805129,9803001
9805129,9804111
9805129,9803039
9805129,9702076
9805129,9804085
9805126,9709098
9805126,9612146
9805126,9707164
9805126,9712179
9805126,9709220
9805126,9711040
9805126,9703030
9805126,9803120
9805126,9611042
9805126,9601152
9805126,9705113
9805126,9803058
9805120,9602052
9805120,9503072
9805120,9709062
9805120,9704169
9805120,9611040
9805120,9609238
9805120,9611050
9805120,9309106
9805120,9303160
9805120,9212075
9805120,9605046
9805120,9804084
9805120,9207103
9805121,9510097
9805121,9606185
9805121,9603061
9805121,9604035
9805121,9605224
9805121,9602043
9805121,9512031
9805121,9606139
9805121,9705011
9805121,9606113
9805121,9610171
9805121,9607149
9805121,9604166
9805121,9711160
9805121,9612248
9805121,9605234
9805121,9704143
9805121,9601029
9805121,9702202
9805121,9703041
9805121,9412184
9805121,9705040
0101057,0011156
0101057,0011024
0101057,9901002
0101057,0006030
0101057,9909215
0101057,0007209
0101057,0005165
0101057,9805140
0101057,9904135
0101057,0008075
9907116,9809193
9907116,9905111
9907116,9806104
9907116,9706100
9907116,9808168
9907116,9704156
9907116,9701187
9907116,9711200
9907116,9204099
9907116,9712118
9907116,9805208
9907116,9811097
9907116,9804085
9907116,9802198
9907116,9805097
9907116,9802150
9907116,9905104
9907116,9810135
9907116,9811057
9907116,9804095
9907116,9805014
9907116,9603109
9907116,9803251
9907114,9903107
9907114,0209014
9907114,9806099
9907114,9901080
9907114,9810116
9907114,9906161
9907114,9803044
9907114,9904133
9907114,9804188
9907114,9802068
9907114,9302090
9907115,9905111
9907115,9803131
9907115,9711200
9907115,9907012
9907115,9902126
9907115,9802150
9907112,9707224
9907112,9801110
9907112,9601036
9907112,9710206
9907112,9812088
9907112,9603037
9907112,9906039
9907112,9605184
9907112,9812042
9907112,9604129
9907112,9903145
9907112,9603003
9907112,9607229
9907112,0208020
9907112,9604178
9907112,9711059
9907113,9905111
9907113,9904063
9907113,9806095
9907113,9906223
9907113,9809076
9907113,9711200
9907113,9809213
9907113,9904109
9907113,9802150
9907113,9807115
9907113,9906013
9511213,9510086
9511213,9410167
9511213,9511108
9511213,9505105
9511213,9209016
9511213,9207053
9511213,9412184
9511213,9504027
9511213,9205081
9511213,9506065
9511213,9505073
9511213,9501030
9511213,9511159
9511213,9504047
9511213,9506126
0211102,0110034
0211102,9901045
0211102,0103233
0211102,0105016
0211102,9911011
0211102,0008142
0211102,0207135
0211102,0210209
0211102,0201028
0211102,0209077
0211102,0102128
0211102,0202208
0211102,0105097
0211102,0202168
0211102,0110187
0211102,9610151
0211102,9511164
0211102,0003198
0211102,0106155
0211102,0012213
0211102,9509160
0211102,9811021
0211102,0206038
0211102,0203267
0211102,9605032
0211102,9906070
0211102,0101119
0211102,9705131
0211102,0111165
0211102,0102110
0211102,0204254
0211102,9908007
0211102,0112071
0211103,0202012
0211103,9811195
0211103,9901032
0211103,9712029
0211103,0004188
0211103,0007184
0211103,9201007
0211103,0008221
0211103,9909015
0211103,9612131
0211103,0108133
0211103,0012178
0211103,0108179
0211100,0211009
0211100,0210183
0211100,0211075
0211100,0103067
0211100,0210148
0211100,0211069
0211100,0210238
0211100,0210281
0211100,0210239
0211100,9711200
0211100,9811131
0211100,0209085
0211100,0208048
0211100,0210135
0211100,0008142
0211100,0205297
0211100,0206255
0211100,0207106
0211101,9603194
0211101,0104146
0211101,9809100
0211101,0008125
0211101,9703040
0211101,9601057
0211101,9903224
0211101,9903210
0211101,9611214
0211101,9803131
0211101,9802150
0211101,0107185
0211101,9804083
0211101,9708005
9702043,9701154
9702043,9610166
9702043,9211021
9702043,9610238
9702043,9409195
9702043,9609087
9702045,9601029
9702045,9606185
9702045,9612146
9702045,9602043
9702045,9603061
9702045,9609238
9702045,9510134
9702045,9607149
9702045,9609053
9702045,9610045
9702045,9604166
9702045,9603109
9702045,9411219
9702045,9611125
9702045,9202014
9702045,9604035
0008042,9908142
0008042,9805171
0008042,0007043
0008042,0005204
0008042,9803137
0008042,9912165
0008042,9803135
0008042,9809022
0008042,9803001
0008042,0004187
0008042,9909085
0008042,9910004
0008042,0005073
0008042,9911041
0008042,0005007
0008042,9910194
0008042,0007078
0008042,9911137
0008042,0004038
0008042,9808017
0008042,9808016
0008041,9806008
0008041,9811193
0008041,9806091
0008041,9809147
0008041,9812163
0008041,0006215
0008041,9803076
0008041,9905137
0008041,0005217
0008041,0003020
0008041,9603133
0008041,9805157
0008041,9803214
0112065,9907215
0112065,9707224
0112065,9708062
0112065,9605150
0112065,0106267
0112065,9812088
0112065,9712028
0112065,9711201
0112065,9805141
0112065,9903210
0112065,9508064
0112065,9805112
0112065,0001083
0112065,0003025
0112064,0110039
0112064,9903107
0112064,0107055
0112064,0002175
0112064,0010072
0112064,0009213
0112064,0003160
0112064,0103090
0112064,0107002
0112064,9909082
0112064,9901080
0112064,0008030
0112064,0004011
0112064,9908142
0112064,9906161
0112066,9905111
0112066,0109213
0112066,0111182
0112066,0106247
0112066,0111093
0112066,0103171
0112066,0112045
0112066,0106191
0112066,0110007
0112066,0110108
0112066,9802150
0112066,0011156
0112066,0108119
0112066,0110062
0112066,0109017
0112066,0106151
0112066,0106112
0112066,0106113
0112066,0111008
0112066,9806146
0112066,0111085
0112066,0111217
9705025,9601011
9705025,9401133
9705025,9502057
9705025,9702166
9705025,9305068
9701023,9611090
9701023,9603161
9701023,9605200
9701023,9610162
9701023,9612052
9701023,9604133
9701023,9512138
9701023,9602022
9701023,9608053
9701023,9606176
9701023,9603170
9701023,9512196
9701023,9301042
9701023,9603113
9701023,9205004
9701023,9605154
9701023,9506091
9701023,9605150
9701023,9610111
9701023,9606049
9701023,9602114
9701023,9606148
9701023,9609239
9701023,9607057
9701023,9606122
9701023,9607139
9704059,9704043
9704059,9703076
9704059,9701015
9704059,9704044
9704059,9608012
9704059,9610106
9704059,9605184
9704059,9611119
9704059,9701162
9704059,9612052
9704059,9509066
9704059,9701165
9509160,9508064
9509160,9509106
9509160,9508155
9509160,9505162
9509160,9506110
9509160,9506075
9509160,9505105
9509160,9410167
9509160,9502072
9509160,9204035
9509160,9507113
9509160,9501030
9509160,9504006
0304271,9611090
0304271,0303032
0304271,0007191
0304271,9211090
0304271,0302011
0304271,0008142
0304271,9807080
0304271,0211170
0304271,0211291
0304271,9804061
0304271,0211261
0304271,0110028
0304271,0103067
0304271,9905104
0304271,0206255
0304271,0108221
0304271,9402044
0304271,9906011
0304271,0303001
0304271,0207106
0304271,9704104
0304271,0210238
0304271,9712028
0304271,0208048
0304271,0002222
0304270,0207174
0304270,0203204
0304270,0202139
0304270,0201060
0304270,0206208
0304270,9912254
0304270,9912274
0304270,0108150
0304270,0105059
0304270,0201095
0304270,0012251
0304270,0006071
0304270,0201136
0304270,0102076
0304270,0008252
0304270,0106036
0304270,0204012
0304270,0111129
0304270,0203188
0304270,0105184
0304270,0201015
0304270,0003160
0304270,0204233
0304270,0202151
0304270,0102112
0304270,0010034
0304270,9812031
0304270,9908142
0304270,0110136
0304183,0202021
0304183,0208178
0304183,0209251
0304183,0205089
0304183,0204146
0304183,9908160
0304183,0202109
0304183,0210246
0304183,0301036
0304183,9809022
0304183,0209002
0304183,9711200
0304183,9906151
0304183,0208209
0304183,0112044
0304183,9604091
0304183,0204200
0304183,9802150
0304183,0004074
0304183,0205048
0304183,9902200
0304187,0007177
0304187,9905210
0304187,9908105
0304187,0301101
0304187,0205187
0304187,0209261
0304187,0301140
0304187,0301142
0304187,9909106
0304187,0204204
0304187,0301076
0304187,0003122
0304187,0204084
0304187,0003221
0304187,0208019
0304187,0205121
0304187,0205179
0304184,9511126
0304184,0211259
0304184,0211254
0304184,0209085
0304184,0302011
0304184,0212253
0304184,9805172
0304184,9510183
0304184,0211291
0304184,0301071
0304184,0211123
0304184,0301135
0304184,9902161
0304184,0301136
0304184,9802007
0304184,0103067
0304184,0211245
0304184,0303207
0304184,0206255
0304184,0212032
0304184,0211100
0304184,9512161
0304184,0207106
0304184,0211170
0304184,9207096
0304184,0208048
0304184,9601168
0005003,9206103
0005003,9905111
0005003,9901135
0005003,9806104
0005003,9202085
0005003,9601029
0005003,9803131
0005003,9910013
0005003,9204099
0005003,9805097
0005003,9802150
0005003,9804085
0005006,9904207
0005006,9808141
0005006,9911116
0005006,9812135
0005006,9908126
0005006,9906109
0005006,9905006
0005006,0003160
0005006,9805019
0005006,9810188
0005006,9910249
0005006,9909062
0005006,0003122
0005006,0001066
0005006,9812031
0005006,9908142
0005006,0003221
0005007,9911041
0005007,0003180
0005007,9909059
0005007,9912165
0005007,0004115
0005007,0002186
0005007,9911137
0005007,0004038
0005007,9711200
0005007,9909085
0005007,9802150
0005007,9805082
0005007,9810072
0005007,0003227
0005007,0002067
0005007,0004080
0005007,0004085
0005007,9910194
0005007,0004187
0005007,9808017
0005007,9808016
0005007,9903107
0005007,0003145
0005007,0003215
0005007,9910004
0005007,9805140
0005007,9804058
0005007,9908142
9602153,9602102
9602153,9205027
9602153,9410167
9602153,9601036
9602153,9511108
9602153,9506126
9602153,9510086
9602153,9505105
9602153,9412184
9602153,9504027
9602153,9205081
9602153,9406198
9602153,9512062
9602153,9505073
9602153,9501030
9602153,9504047
9602153,9509070
0205079,9411028
0205079,9205110
0205079,0105217
0205079,9203061
0205079,0104138
0205079,0101011
0205079,0012228
0205079,9301070
9706025,9510234
9706025,9611190
9706025,9511108
9706025,9609017
9706025,9704089
9706025,9504047
9706025,9609071
9706025,9512078
9706025,9603150
9706025,9601036
9706025,9508155
9706025,9505162
9706025,9510182
9706025,9505105
9706025,9612085
9706025,9510225
9706025,9611184
9706025,9611137
9706025,9511171
9706025,9511030
9706025,9608024
9706025,9702198
9706025,9705131
9706025,9609219
9706025,9509132
9706025,9601108
9706025,9702136
9706025,9601029
9706025,9609239
9706025,9702155
9706025,9605184
9706025,9705237
9706025,9705175
9706025,9607139
9706025,9610237
9706023,9602022
9706023,9605150
9706023,9703166
9706023,9401133
9706023,9701185
9706023,9702166
9706023,9305068
9706023,9601011
9706023,9705199
9706023,9611222
9706023,9705232
0205070,0107177
0205070,0107166
0205070,0112113
0205070,0202126
0205070,9702202
0205070,0101161
0205070,0204249
0205070,0204061
0205070,0011023
0205070,0107143
0205070,0106034
9905048,9803028
9905048,9803251
9905048,9804058
9905048,9711200
9905048,9802150
9905048,9809132
9905048,9811097
9905048,9804083
9905048,9812238
9905048,9811106
9905048,9810151
9909219,9401139
9909219,9710065
9909219,9602022
9909219,9611063
9909219,9605150
9909219,9705104
9909219,9704089
9909219,9712071
9909219,9705030
9909219,9511030
9909219,9612108
9909219,9705044
9909219,9812172
9909219,9805045
9909219,9705221
9909219,9809022
9909215,9401139
9909215,9905111
9909215,9903107
9909215,9909176
9909215,9803263
9909215,9802042
9909215,9909059
9909215,9611047
9909215,9901080
9909215,9711200
9909215,9909085
9909215,9803001
9909215,9810072
9909215,9803067
9909215,9909202
9909215,9908142
9909214,9607050
9909214,9603194
9909214,9908105
9909214,9608117
9909214,9801182
9909214,9909059
9909214,9611050
9909214,9702201
9909214,9607201
9909214,9611214
9909214,9810072
9909214,9602052
9909214,9802051
9909214,9908142
9909214,9604065
9909212,9811193
9909212,9802051
9909212,9812093
9909212,9508068
9909212,9512059
9909212,9904207
9909212,9908072
9909212,9703059
9909212,9809039
9909212,9807011
9909212,9606036
9909212,9603133
9909212,9805157
9909212,9904092
9909212,9310151
9909212,9906039
9909212,9905006
9909212,9905137
9909212,9410167
9909212,9907184
9909212,9904115
9909212,9807096
9909212,9809147
9909212,9812118
9909212,9505073
9909212,9908146
9909212,9908023
9909212,9902055
9710124,9607026
9710124,9611042
9710124,9707019
9710124,9604055
9710124,9704030
9710124,9611137
9710124,9709220
9710124,9705113
9710124,9504047
9710124,9702136
9710124,9707164
9710124,9702173
9710124,9609017
9710124,9705175
9710124,9705221
9710124,9704123
9710127,9701037
9710127,9701149
9710127,9602010
9710127,9703127
9710127,9701166
9710127,9707236
9710121,9709228
9710121,9707123
9710121,9703041
9710121,9703166
9710121,9710020
9710121,9609217
9710121,9604035
9710121,9702202
9710121,9606139
9710121,9708003
9710121,9512059
9710121,9708037
9710121,9708034
9710121,9706097
9710121,9709054
9710121,9611050
9710122,9704041
9710122,9702107
9710122,9203008
9710122,9301068
9710122,9703030
9710122,9207024
9710122,9410167
9710122,9609017
9710122,9707217
9710122,9603116
9710122,9610082
9710122,9612102
9710122,9705055
9710122,9706194
9605212,9401139
9605212,9402031
9605212,9512124
9605212,9509123
9605212,9303038
9605212,9210021
9605212,9512040
9605212,9602162
9605212,9209076
9605212,9210015
9605216,9605077
9605216,9604035
9605216,9605085
9605216,9509108
9605216,9601029
9605216,9512031
9605216,9604166
9605216,9604189
9605216,9512089
9605216,9603090
9605216,9604168
0203023,9806008
0203023,9806080
0203023,9612207
0203023,9704151
0203023,9704059
0203023,9808139
0203023,9808161
0203023,0202174
0203023,9903051
0203023,9805096
0203023,9802150
0203023,9804184
0203023,0008054
0203023,9711200
0203023,0109054
0203023,9803076
0203023,9803214
0203023,9804092
0203020,9603042
0203020,9703110
0203020,0111135
0203020,9712071
0203020,9611230
0203020,9710005
0203020,0012179
0203020,9804027
0203028,0202111
0203028,9812062
0203028,0202179
0203028,0007036
0203028,0202109
0203028,0011191
0203028,0009171
0203028,9910067
0203028,0202157
0203028,0112044
0203028,9802088
0203028,0202153
0203028,9604091
0203028,0202021
0203028,0112160
0203028,9711200
9705040,9701037
9705040,9703204
9705040,9703179
9705040,9611165
9705040,9701149
9705040,9612080
9705040,9610148
9705040,9611050
9705040,9703041
9705040,9702202
9705040,9703127
9705040,9604091
9705040,9611159
9705040,9606139
9705040,9701166
9705040,9704143
9705044,9601036
9705044,9703098
9705044,9605184
9705044,9511030
9705044,9603037
9705044,9603003
9705044,9604129
9705044,9612108
9705044,9608053
9705044,9605030
0104226,0009176
0104226,0008128
0104226,0009183
0104226,0011167
0104226,0001033
0104226,0009022
0104226,0005217
0104226,0008190
0104226,0012165
0104226,0012221
0104226,0104227
0104226,0009117
0104227,0001113
0104227,0010093
0104227,0001033
0104227,9912001
0104227,9909058
0104227,0012165
0104227,0012221
0104227,0104226
0104227,9909134
0104227,0106100
0104227,0009117
0104227,0004114
0104227,0010004
0104227,0008128
0104227,0003076
0104227,0007209
0104227,0009176
0104227,0009022
0104227,0007120
0104227,0011156
0104227,0006232
0104227,0001002
0104227,9201007
0104227,0001206
0104227,0008074
0104227,0004103
0104227,0005217
0104227,0002091
0104227,0003020
0104227,0008190
0104227,0002132
0104227,0001071
0104229,0102173
0104229,9808141
0104229,0009191
0104229,9805019
0104229,0102174
0104229,9303143
0104229,9208027
0104229,9210065
0104229,9912249
0104229,0008053
0104229,0008227
0104229,0005036
0104229,0009246
0104229,0002237
0110240,9611190
0110240,9804123
0110240,0003272
0110240,9402081
0110240,9611123
0110240,9711200
0110240,9901128
0110240,9807033
0110240,9612052
0110240,9509066
0110240,9906193
0110240,9911004
9808014,9806069
9808014,9807164
9808014,9802042
9808014,9702202
9808014,9711200
9808014,9805131
9808014,9803051
9808014,9805112
9808014,9802150
9808014,9803167
9808014,9807080
9808014,9803061
9808014,9705162
9808014,9803039
9808017,9806197
9808017,9806103
9808017,9805171
9808017,9802042
9808017,9803131
9808017,9804058
9808017,9204099
9808017,9803082
9808017,9802150
9808017,9805082
9808017,9807033
9808017,9804085
9808016,9807230
9808016,9806104
9808016,9612146
9808016,9804058
9808016,9803131
9808016,9711200
9808016,9807098
9808016,9803051
9808016,9204099
9808016,9301052
9808016,9807033
9808016,9604089
9808016,9605150
9806144,9703210
9806144,9611190
9806144,9605154
9806144,9803014
9806144,9604034
9806144,9608060
9806144,9508155
9806144,9805172
9806144,9804009
9806144,9611230
9806144,9505105
9806144,9805158
9806144,9712011
9806144,9709053
9806144,9804105
9806144,9610156
9806144,9609145
9806144,9704044
9806144,9609104
9806144,9705131
9806144,9805051
9806144,9601014
9806144,9601108
9806144,9703166
9806144,9609239
9806144,9609041
9806144,9705232
9806144,9701055
9806144,9706110
9806144,9804151
9806144,9701170
9806144,9705199
9806144,9708118
9806146,9401139
9806146,9602022
9806146,9410167
9806146,9512181
9806146,9508154
9806146,9705117
9806146,9711200
9806146,9701093
9806146,9604139
9806146,9803090
9806146,9802150
9806146,9602064
9806146,9803116
9806146,9305139
9806146,9803259
9806143,9806008
9806143,9806044
9806143,9806091
9806143,9704059
9806143,9806080
9806143,9804092
9806143,0208020
9806143,9604129
9806143,9803214
9806143,9804184
9806143,9603133
9806143,9803141
9806143,9604178
9806143,9804026
9806143,9805157
9806149,9805140
9806149,9802179
9806149,9804180
9806149,9711097
9806149,9611050
9807235,9710178
9807235,9707019
9807235,9711124
9807235,9704151
9807235,9608024
9807235,9803076
9807230,9801070
9807230,9710217
9807230,9802173
9807230,9804111
9807230,9709091
9807230,9805129
9807230,9712185
9807230,9803131
9807230,9711200
9807230,9805131
9807230,9803085
9807230,9708005
9807230,9802150
9807230,9805082
9807230,9806214
9807230,9806159
9807230,9801023
9807230,9803076
9807239,9612064
9807239,9705118
9807239,9603194
9807239,9608024
9807239,9603127
9807239,9603081
9807239,9806199
9807239,9705040
9807239,9607050
9807239,9601057
9807239,9802073
9807239,9604156
9807239,9410167
9807239,9602052
9807239,9712072
9807239,9709107
9807239,9604065
0105177,9509119
0105177,9910102
0105177,9312133
0105171,9905111
0105171,0003179
0105171,0011175
0105171,9902052
0105171,9809032
0105171,9902073
0105171,0101126
0105171,9601029
0105171,9711200
0105171,9910001
0105171,9903165
0105171,9907029
0105171,9806214
0105171,9705053
0105171,9911068
0105171,9604089
0105171,9802173
0105171,9802042
0105171,9808017
0105171,9808016
9809053,9610108
9809053,9211076
9809053,9610191
9809053,9307001
9809055,9806197
9809055,9806103
9809055,9809022
9809055,9808075
9809055,9807164
9809055,9803001
9809055,9711200
9809055,9805112
9809055,9802150
9809055,9805129
9809055,9807033
9809055,9807080
9809055,9808017
9809055,9808016
9901020,9704041
9901020,9811013
9901020,9605150
9901020,9707126
9901020,9608012
9901020,9703030
9901020,9706211
9901020,9707099
9901020,9804176
9901020,9407190
9901020,9807124
9901020,9811228
9901020,9709058
9901020,9703049
9901020,9605028
9901020,9808131
9901020,9705055
9901020,9803145
9804157,9602022
9804157,9710206
9804157,9804115
9804157,9701149
9804157,9701037
9804157,9606009
9804157,9711055
9804157,9512181
9804157,9701117
9804157,9602064
9804157,9603116
9804157,9701166
9804157,9612008
9804151,9703210
9804151,9611190
9804151,9605154
9804151,9803014
9804151,9604034
9804151,9608060
9804151,9609059
9804151,9508155
9804151,9804009
9804151,9611230
9804151,9505105
9804151,9712011
9804151,9709053
9804151,9804105
9804151,9610156
9804151,9703180
9804151,9706110
9804151,9609104
9804151,9705131
9804151,9703166
9804151,9601014
9804151,9601108
9804151,9704044
9804151,9609239
9804151,9609041
9804151,9705232
9804151,9701055
9804151,9701170
9804151,9705199
9804151,9708118
9804159,9801081
9804159,9704095
9804159,9703134
9804159,9711138
9804159,9803135
9804159,9803131
9804159,9711200
9804159,9803231
9804159,9204099
9804159,9711053
9804159,9802150
9804159,9804083
9804159,9804111
9804159,9702168
9804159,9804085
0011166,0006066
0011166,0002172
0011166,9905111
0011166,9906201
0011166,0011008
0011166,0002244
0011166,0006064
0011166,9905200
0011166,9909070
0011166,9909047
0011166,0010271
0011166,0005049
0011166,9711200
0011166,9902125
0011166,9810254
0011166,0002126
0011166,0008081
0011166,0006048
0011166,9906194
0011166,9812007
0011166,9909041
0011166,9906224
0011166,9802150
0011166,9910058
0011166,0002160
0011166,0011077
0011166,9903026
0011166,9905081
0011166,9904017
0011166,0004068
0011166,0008076
0011166,9808017
0011166,9809022
0011166,0007170
0011166,0004063
0011166,0004148
0011166,0001193
0011166,9806217
0011166,9911161
9801182,9702099
9801182,9703217
9801182,9611050
9801182,9709220
9801182,9603081
9801182,9510086
9801182,9709087
9801182,9712159
9801182,9701088
9801182,9702166
9801182,9604091
9801182,9609017
9801182,9604156
9801182,9512078
9801182,9703030
9801182,9712223
9801182,9704197
9801182,9508154
9801182,9611165
9801182,9708089
9801182,9712201
9801182,9702108
9801182,9606139
9801182,9712071
9801182,9611230
9801182,9712072
9801182,9712077
9801182,9708022
9801182,9705053
9801182,9705188
9801182,9506126
9801182,9703201
9801182,9709099
9801182,9604103
9801182,9612087
9801182,9710231
9801182,9511030
9801182,9711031
9801182,9512062
9801182,9608024
9801182,9612223
9801182,9704127
9801182,9712185
9801182,9705130
9801182,9603127
9801182,9410167
9801182,9711078
9801182,9710178
9801182,9712013
9801182,9702136
9801182,9801120
9801182,9705116
9801182,9705117
9801182,9706196
9801182,9611042
9801182,9405069
9801182,9602052
9801182,9709122
9801182,9709107
0006137,9910146
0006137,9903166
0006137,9611042
0006137,9712004
0006137,9608061
0006137,9609010
0006137,0002009
0006137,9712130
0006137,9211104
0006137,9904009
0006137,9211103
9704043,9703210
9704043,9701042
9704043,9703166
9704043,9703110
9704043,9609212
9704043,9606139
9704043,9611230
9704043,9603042
9704043,9612131
9704043,9611197
9704041,9603127
9704041,9510086
9704041,9703052
9704041,9602052
9704041,9703030
9704041,9603081
9704041,9611050
9704041,9410167
9704041,9608024
9704041,9612162
9704041,9610082
9907098,9707158
9907098,9709228
9907098,9307066
9907098,9804009
9907098,9907075
9907098,9902134
9907098,9707093
9907098,9712117
9907098,9802068
9907098,9301042
0009211,0003136
0009211,0004103
0009211,0001103
0009211,9909047
0009211,9808075
0009211,9911096
0009211,0007191
0009211,0001082
0009211,0002159
0009211,9711200
0009211,9805131
0009211,9802150
0009211,0007250
0009211,9908088
0009211,9906011
0009211,9807080
0009211,9810201
0009211,9808014
0009211,9906070
0009213,9811004
0009213,9905111
0009213,9911116
0009213,0003183
0009213,0006240
0009213,0002159
0009213,0008227
0009213,0005006
0009213,0009112
0009213,0009139
0009213,9807080
0009213,9906012
0009213,9904207
0009213,0005031
0009213,0008127
0009213,9704151
0009213,9905195
0009213,9711200
0009213,0002211
0009213,9903093
0009213,0001066
0009213,0002237
0009213,0003219
0009213,9808075
0009213,0008053
0009213,9904131
0009213,9909062
0009213,0005036
0009213,0009101
0009213,9912249
0009213,0009090
0009213,0009030
0009213,9805019
0009213,0009038
0009213,0003160
0009213,0008013
0009213,9803232
0009213,0008091
0009213,9911096
0009213,9811139
0009213,9812031
0009213,9908142
0009213,0007153
0009215,9909176
0009215,9910138
0009215,9901080
0009215,9908019
0009215,0003204
0009215,9512062
0009215,9912254
0009215,9910004
0009215,9906161
0009215,9810072
0009215,9902004
0009215,0008013
0009215,9908142
0009215,9912274
9906055,9808141
9906055,9802051
9906055,9803194
9906055,9810188
9906055,9901101
9906055,9904207
9906055,9702093
9906055,9711200
9906055,9512196
9906055,9811035
9906055,9812089
9906055,9901014
9906055,9705130
9906055,9805019
9906055,9902074
9906055,9812135
9906055,9902095
9906055,9902196
9906055,9811156
9906055,9701137
9906055,9707160
9906055,9903123
9906055,9812031
9906057,9806091
9906057,9811035
9906057,9902095
9906057,9804184
9906057,9711200
9906057,9805218
9906057,9803214
9906057,9803167
9906057,9803076
9906057,9901101
9705205,9602114
9705205,9602022
9705205,9603150
9705205,9703060
9705205,9612164
9705205,9610074
9705205,9608061
9705205,9604139
9705205,9704040
9705205,9612119
9705205,9603116
9705205,9612102
9705205,9612008
9608183,9511126
9608183,9508155
9608183,9604034
9608183,9505105
9608183,9512059
9608183,9603003
9608183,9607125
9608183,9512161
9910001,9905111
9910001,9801182
9910001,9612146
9910001,9711003
9910001,9801070
9910001,9801053
9910001,9711200
9910001,9707099
9910001,9601152
9910001,9802150
9910001,9802042
9910001,9810075
9910001,9710217
9910001,9709091
9910001,9909049
9910001,9710231
9910001,9802173
9910001,9903022
9910001,9301052
9910001,9903049
9910001,9902073
9910001,9805018
9910001,9801048
9910001,9903165
9910001,9806214
9910001,9812239
9910001,9801023
9910004,9705120
9910004,9909176
9910004,9903217
9910004,9611042
9910004,9209003
9910004,9603053
9910004,9711200
9910004,9908038
9910004,9802150
9910004,9802085
9910004,9908019
9910004,9908142
9911249,9809095
9911249,9903246
9911249,9301068
9911249,9703030
9911249,9212149
9911249,9303046
9911249,9809130
9911249,9804121
9911249,9204083
0304020,0210114
0304020,0111119
0304020,0101113
0304020,9711200
0304020,0106200
0304020,9802150
0304020,0205131
0304020,9910096
0304020,0106149
0304022,9708055
0304022,0011190
0304022,0007018
0304022,9203018
0304022,0103080
0304022,9901149
0304022,9512089
0304022,9807051
0304022,0002160
0304022,9711200
0304022,9909121
0304022,0105250
0304022,9811120
0304022,0003213
0304022,9903214
0304022,9802150
0304022,0109039
0304022,9906194
0304022,9904017
9911240,9805171
9911240,9909047
9911240,9806087
9911240,9807056
9911240,9711200
9911240,9904017
9911240,9802150
9911240,9906194
9911240,9909134
9911240,9807087
9812175,9709180
9812175,9805019
9812175,9802051
9812175,9801184
9812175,9707160
9812175,9612121
